link;named_entity1;named_entity2;named_entity3;named_entity4;named_entity5;named_entity6;named_entity7;named_entity8;named_entity9;named_entity10;named_entity11;named_entity12;named_entity13;named_entity14;named_entity15;named_entity16;named_entity17;named_entity18;named_entity19;named_entity20;named_entity21
https://www.britishmuseum.org/collection/object/P_F-1-75;St Michael;dragon;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-4-183;Christ;donkey;people;man;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-6-161;Johannes Hallius;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-135;Elijah;King Ahab;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-85;Daniel;Bel;Cyrus;fool;youth;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-119;Uriah;David;entourage;slave;army;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-154;Cambyses;man;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-133;Lazarus;dog;man;guest;musician;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-4-208;Christ;Virgin;St John the Baptist;angel;blessed;devil;sinners;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-273;man;pig;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-4-276;Artemisia;servant;King Mausolus;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-6-122;huntsman;fish;animal;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1952-0705-1-16;man;lion;dolphin;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-373;St John the Evangelist;eagle;woman of the Apocalypse;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_F-3-136;Mary;Christ;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-28;King Ahab;Elijah;boy;entourage;Obadiah;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-349;St James the Great;soldier;crowd;onlooker;horse;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Ii-5-155;Christ;executioner;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-229;Taste;Hearing;Sight;Touching;Smelling;snake;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-57-50;Rope makers;man;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-180;Edna;Sara;camel;Tobias;Raphael;dog;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-6-117;Christoph Guarinonius Fontanus;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-57-67;Potter;man;man;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1983-U-2381-6;Richard I;lion;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-132;Adoram;Israelites;people;King Jeroboam;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-243;Christ;Holy Spirit;dove;angel;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-20-12;Misericordia Dei (Mercy of God);vice;soldier;peacock;goat;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-166;man;Saturn;skeleton;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-8-54;St John the Evangelist;eagle;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-6-99;St Bartholomew;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-116;Holy Family;St Elizabeth;St John the Baptist;Christ;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-354;St Jude Thaddeus;figure;crowd;onlooker;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-137;St Cecilia;putto;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_F-1-265;putto;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1954-0813-12-33;St Paul;snake;figure;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-205;King Manasseh;King Amon;King Josiah;figure;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-9-33;rider;falcons;huntsman;dog;putto;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-222;Amos;sheep;Zecharaiah;Malachias;angel;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-6-30;St Symphorian;executioner;woman;angel;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-8-128;Fredericus Spanheim;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Qq-6L-11;man;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1954-0813-12-11;St Stephen;man;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-322;St Peter;Christ;soldier;woman;soldier;cockerel;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-123;Shimei;David;soldier;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-4-182;Gabriel;Virgin Mary;dove;Holy Ghost;God the Father;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-8-144;James VI;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-8-149;James I;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-83-97;woman;man;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-7-23;St Luke;bull;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-174;man;soldier;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-6-89;Christ;Virgin;St John the Baptist;angel;angel;figure;devilish creature;soul;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-6-52;putto;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-190;Susanna;elders;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-13;Constantine V;Ahmed I;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-1-70;St Lawrence;executioner;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-2-106;Santa Giustina of Padua;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_F-1-43;St Catherine of Alexandria;Holy Family;Christ;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-161;child;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1937-0802-1-69;St William of Aquitaine;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-2-23;Holy Family;St Joseph;Virgin;Christ;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-6-1;Musica;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_F-1-124;archbishop of Toledo;Virgin;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-4-230;putto;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-57-82;Mirror maker;helper;figure;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0319-26-159;figure;mythological character;Hercules;Cerberus;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-3-60;St Catherine of Siena;people of Rome;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-5-97;St Paul;crowd;man;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-57-71;Ship builder;workman;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-182;King Nebuchadnezzar;entourage;general Holophernes;soldier;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-3-124;Jean Baptiste Gault, Bishop of Marseille;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-232;Prudence;Fortitude;Hope;Charitas (Charity);child;Temperance;Faith;Justice;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-136;Elijah;widow;son;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-110;Boaz;elders;kinsman-redeemer;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-4-282;Geometry;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-204;King Hezekiah;King Ahaz;King Jotham;man;figure;angel;soldier;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-2-124;youth;nymph;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Ii-5-24;ass;woman;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_P-6-112;Roger L'Estrange;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-1-260;Virgin Mary;Gabriel;Holy Spirit;putto;cat;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-4-201;Christ;henchman;Pilate;Caiaphas;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-43-11;Count Ernst Rüdiger Starhemberg;horse;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-233;Magi;Caspar;Balthazar;horse;Melchior;entourage;camel;elephant;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-7-22;St Mary of Egypt;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-6-146;Virgin Mary;Christ;putto;St Joseph;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-5-124;Virgin;Christ;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-341;Christ;disciple;cow;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-77-8;Henry the III King of England;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-212;figure;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1954-0813-12-10;St Stephen;high priest;councillor;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-1-60;Virgin;Christ;St John the Baptist;St Joseph;donkey;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_F-1-76;St Augustine;boy;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Ii-1-15;St John the Evangelist;Virgin;Christ;Nicodemus;St Joseph of Arimathaea;Maries;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-5-86;St Andrew;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-342;Christ;disciple;Virgin Mary;figure;Thomas;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-57-101;armourer;man;figure;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-3-62;St Cecilia;angel;saint;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-71-84;Louise de Lorraine, Queen of Henri III of France;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-2-29;Emperor Maximilian;double-headed eagle;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-94;Greeks;Aeneas;Venus;Anchises;Ascanius;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-256;Christ;man;figure;man;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-205;St Matthew;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-362;St Paul;horse;attendant;soldier;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-156;Virgin;St Joseph;Christ;donkey;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-6-174;Admiral Egbert Meeusz Kortenaer;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-83-58;figure;woman;man;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-9-111;Christ;St Joseph of Arimathaea;Mary;St Mary Magdalene;companion;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-27;Adam;Eve;infant;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1983-U-2381-3;Henry I;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-36;St Bartholomew;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_P-4-2;Charles II;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-77-12;Richard the 2 King of England;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1947-0412-3-7;Giants;Jupiter;gods;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-9-133;farmer;woman;boy;man;bull;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-4-193;Christ;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-1-207;St George;dragon;horse;princess;lamb;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-2-69;St Jerome;putto;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-1-187;Nicodemus;St Joseph of Arimathaea;Christ;Maries;St John the Evangelist;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_F-1-95;figure;figure;eagle;turtle;monkey;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-5;Abraham;angel;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-159;Darius II;horse;deer;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-57-68;Gunsmith;assistant;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-179;Tobias;Tobit;Edna;Raphael;figure;Sarah;dog;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-49;Asher;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-87;Shamgar;Barak;Jael;Siserra;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Ii-1-5;Virgin;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-208;Amerigo Vespucci;Dante;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-83-96;female;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-4-61;sibyl;angel;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-52;Lamech;Cain;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-201;peasant;horse;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-4-114;St Gregory;pope;Christ;figure;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-5-81;St Simon;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-29-1;bull;man;soldier;horse;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-50;Hersilia;people;Romulus;Roman soldier;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-83-70;woman;man;goat;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-6-155;Christoph Harant;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-280;king;servant;figure;dog;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-4-214;Christ;apostle;St Thomas;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-83-98;saint;figure;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-57-42;Commander;soldier;soldier;horse;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-20-28;groom;putto;bride;virtue;figure;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-2-30;St Sebastian;man;archer;onlooker;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-201;St Bartholomew;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_Gg-6-2-2;Galatea;sea-man;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-4-239-;Susanna;Elders;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-4-283;Rhetorica;genius;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_L-83-57;woman;dog;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-9-118;shepherd;angel;animal;woman;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-138;people;Baal;Lord;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-3;Eve;serpent;Adam;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-7-46;St Peter;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-57-90;fisherman;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-29;people;Baal;Lord;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_R-1b-153;Antoon Triest;Capuchin;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_P-2-253;Thomas Wentwordt;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-6-104;St Paul;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-2-54;Marquard Freher;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-187;Christ;St Mary Magdalene;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-100;angel;Manoah;wife;goat;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-186;Christ;angel;putto;Marys;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-6-157;Virgin;Christ;angel;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-6-19;Poetry;genius;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-191;shepherd;Holy Family;Virgin;angel;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-9-130;peasant;boy;donkey;man;pig;people;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-14;son;father;man;dog;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-3-12;St Joseph;Virgin;Christ;donkey;angel;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-5-103;St Jerome;angel;lion;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_P-7-178;William Ashhurst;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_W-9-132;farmer;woman;boy;man;bull;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-351;St James the Less;figure;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-57-92;Wagon builder;figure;horse;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-57-17;Brewer;figure;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-187;Moses;Aaron;Pharoah;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_F-1-94;traveller;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-43-2;Holy Roman Emperor Leopold I;horse;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-3-53;St Catherine of Siena;Christ;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_U-5-41;St Antony;boar;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-5-184;Christ;St Mary Magdalene;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_X-4-66;Sapphira;St Peter;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-209;Mattathias;man;soldier;figure;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-71-74;Lothar von Metternich, Archbishop and Elector of Trier;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-94;horse;man;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1968-1018-1-334;Nicodemus;St Joseph of Arimathaea;Christ;holy woman;St John the Evangelist;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-1-59;Virgin;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-6-109;St John the Baptist;Christ;lamb;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-204;Virgin;figure;priest;Virgin mary;St Anne;man;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_E-4-62;Virgin;angel;Christ;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-90;Giovanni de' Medici;Swiss mercenaries;military leader;horse;leader of the Swiss;soldier;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_2AA-a-57-38;tailors;child;woman;man;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_F-3-135;Mary;Christ;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_D-6-166;St John the Baptist;crowd;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_1948-0410-4-36;Abigail;servant;David;soldier;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_V-8-197;Christ;son;widow;man;figure;figure;youth;woman;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-7-246;James VI;;;;;;;;;;;;;;;;;;;;
https://www.britishmuseum.org/collection/object/P_O-8-141;James I;;;;;;;;;;;;;;;;;;;;
